Estimator,MSE,seconds,dataset.kwargs.dataset
B: A + one SE rule,0.0036350825082619,0.1656138896942138,vehicle
C: A + theory split ratio,0.0036350825082619,0.689091682434082,vehicle
D: B + C,0.0036350825082619,0.8757870197296143,vehicle
E: D + 100 K training/test splits,0.0036350825082619,7.585815668106079,vehicle
IPS,0.0025961551019121,0.0170164108276367,yeast
DM,0.0013100575574417,0.004258394241333,yeast
DR,8.352944546241379e-05,0.0072071552276611,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0013100575574417,0.2439165115356445,yeast
B: A + one SE rule,8.352944546241379e-05,0.1465034484863281,yeast
C: A + theory split ratio,8.352944546241379e-05,0.5834927558898926,yeast
D: B + C,0.0025961551019121,0.5450446605682373,yeast
E: D + 100 K training/test splits,8.352944546241379e-05,6.936440944671631,yeast
IPS,0.000537531275517,0.0013339519500732,ecoli
DM,0.0037377120770316,0.0020422935485839,ecoli
DR,0.0005530317375041,0.0074915885925292,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0037377120770316,0.1843771934509277,ecoli
B: A + one SE rule,0.0037377120770316,0.1180391311645507,ecoli
C: A + theory split ratio,0.0005530317375041,0.3819208145141601,ecoli
D: B + C,0.0005530317375041,0.525292158126831,ecoli
E: D + 100 K training/test splits,0.0005530317375041,3.8104536533355713,ecoli
IPS,0.0005068009581363,0.0009040832519531,glass
DM,0.0040461104401373,0.0028228759765625,glass
DR,0.0044927800001245,0.0024130344390869,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0005068009581363,0.1139218807220459,glass
B: A + one SE rule,0.0005068009581363,0.0488274097442626,glass
C: A + theory split ratio,0.0005068009581363,0.3630666732788086,glass
D: B + C,0.0040461104401373,0.289137601852417,glass
E: D + 100 K training/test splits,0.0005068009581363,3.92940616607666,glass
IPS,0.0003185978812876,0.0569281578063964,letter
DM,0.141152038301134,0.100156545639038,letter
DR,0.0001147216033001,0.1165440082550048,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0001147216033001,3.2161664962768555,letter
B: A + one SE rule,0.0001147216033001,1.9430010318756104,letter
C: A + theory split ratio,0.0001147216033001,4.59132719039917,letter
D: B + C,0.0001147216033001,5.307721376419067,letter
E: D + 100 K training/test splits,0.0001147216033001,44.71172022819519,letter
IPS,8.003573709216577e-05,0.0072162151336669,optdigits
DM,0.0148134620059528,0.1519839763641357,optdigits
DR,1.6289957930288253e-05,0.0262770652770996,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0148134620059528,2.0730767250061035,optdigits
B: A + one SE rule,1.6289957930288253e-05,0.4114701747894287,optdigits
C: A + theory split ratio,1.6289957930288253e-05,6.840847015380859,optdigits
D: B + C,1.6289957930288253e-05,5.953893661499023,optdigits
E: D + 100 K training/test splits,1.6289957930288253e-05,65.8623914718628,optdigits
IPS,3.2702849926365622e-06,0.0039746761322021,page-blocks
DM,0.0008727127482119,0.0078139305114746,page-blocks
DR,6.470925532591233e-05,0.0082695484161376,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.470925532591233e-05,0.3878116607666015,page-blocks
B: A + one SE rule,0.0008727127482119,0.2425289154052734,page-blocks
C: A + theory split ratio,6.470925532591233e-05,0.8060204982757568,page-blocks
D: B + C,6.470925532591233e-05,0.7663979530334473,page-blocks
E: D + 100 K training/test splits,6.470925532591233e-05,7.338346481323242,page-blocks
IPS,0.0005213592257515,0.0218245983123779,pendigits
DM,0.0514331831042208,0.0290615558624267,pendigits
DR,2.198083487068733e-05,0.026566743850708,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0005213592257515,1.2566540241241455,pendigits
B: A + one SE rule,2.198083487068733e-05,0.9363560676574708,pendigits
C: A + theory split ratio,2.198083487068733e-05,2.2745487689971924,pendigits
D: B + C,2.198083487068733e-05,2.0268356800079346,pendigits
E: D + 100 K training/test splits,2.198083487068733e-05,18.104602336883545,pendigits
IPS,0.0003515887522274,0.0069513320922851,satimage
DM,0.0160870024470755,0.0299592018127441,satimage
DR,5.218472339656253e-05,0.0172741413116455,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.218472339656253e-05,0.8126616477966309,satimage
B: A + one SE rule,5.218472339656253e-05,0.3707726001739502,satimage
C: A + theory split ratio,5.218472339656253e-05,1.2716505527496338,satimage
D: B + C,5.218472339656253e-05,1.2737138271331787,satimage
E: D + 100 K training/test splits,5.218472339656253e-05,11.18592882156372,satimage
IPS,0.006035355234357,0.0010585784912109,vehicle
DM,0.0021938469398439,0.0048668384552001,vehicle
DR,0.000173179798338,0.0018777847290039,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.006035355234357,0.1216907501220703,vehicle
B: A + one SE rule,0.000173179798338,0.1307821273803711,vehicle
C: A + theory split ratio,0.000173179798338,0.3637049198150635,vehicle
D: B + C,0.000173179798338,0.2918891906738281,vehicle
E: D + 100 K training/test splits,0.000173179798338,4.527493238449097,vehicle
IPS,0.0011599666256769,0.0032577514648437,yeast
DM,0.0002250759387562,0.005326509475708,yeast
DR,0.0003631874572747,0.0131452083587646,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0011599666256769,0.3286912441253662,yeast
B: A + one SE rule,0.0002250759387562,0.1053285598754882,yeast
C: A + theory split ratio,0.0003631874572747,0.4572877883911133,yeast
D: B + C,0.0011599666256769,0.4884164333343506,yeast
E: D + 100 K training/test splits,0.0003631874572747,5.76704740524292,yeast
IPS,0.0018834585284655,0.0013854503631591,ecoli
DM,0.0169852787658176,0.0029330253601074,ecoli
DR,0.0086509820093103,0.0088255405426025,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0169852787658176,0.1853761672973632,ecoli
B: A + one SE rule,0.0086509820093103,0.1093835830688476,ecoli
C: A + theory split ratio,0.0086509820093103,0.6936254501342773,ecoli
D: B + C,0.0169852787658176,0.8608512878417969,ecoli
E: D + 100 K training/test splits,0.0086509820093103,4.891880512237549,ecoli
IPS,7.323062807748729e-05,0.0016238689422607,glass
DM,0.0076346168614272,0.0026679039001464,glass
DR,0.0055682632639862,0.0033752918243408,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0076346168614272,0.1689581871032714,glass
B: A + one SE rule,7.323062807748729e-05,0.0970509052276611,glass
C: A + theory split ratio,0.0055682632639862,0.4525606632232666,glass
D: B + C,0.0055682632639862,0.4555485248565674,glass
E: D + 100 K training/test splits,0.0055682632639862,4.412633180618286,glass
IPS,0.00348409109077,0.0334348678588867,letter
DM,0.1656649027656535,0.0690681934356689,letter
DR,0.0043535568064135,0.1246318817138671,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0043535568064135,2.467010498046875,letter
B: A + one SE rule,0.0043535568064135,1.737959623336792,letter
C: A + theory split ratio,0.0043535568064135,4.352994441986084,letter
D: B + C,0.0043535568064135,4.594021320343018,letter
E: D + 100 K training/test splits,0.0043535568064135,47.58952903747559,letter
IPS,0.0005145769485738,0.0192615985870361,optdigits
DM,0.0155669973091473,0.2636415958404541,optdigits
DR,0.0003310694433556,0.0252487659454345,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0155669973091473,2.816402673721313,optdigits
B: A + one SE rule,0.0003310694433556,0.436021089553833,optdigits
C: A + theory split ratio,0.0003310694433556,4.818033695220947,optdigits
D: B + C,0.0003310694433556,5.090668916702271,optdigits
E: D + 100 K training/test splits,0.0003310694433556,48.713945150375366,optdigits
IPS,0.0002433298434063,0.0030913352966308,page-blocks
DM,0.0026127527662221,0.0059864521026611,page-blocks
DR,6.102753504284626e-05,0.0136570930480957,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,6.102753504284626e-05,0.3753805160522461,page-blocks
B: A + one SE rule,0.0002433298434063,0.2601914405822754,page-blocks
C: A + theory split ratio,6.102753504284626e-05,0.714993953704834,page-blocks
D: B + C,6.102753504284626e-05,0.7323148250579834,page-blocks
E: D + 100 K training/test splits,6.102753504284626e-05,6.446270227432251,page-blocks
IPS,0.0001214892872168,0.0095932483673095,pendigits
DM,0.0481001866984406,0.0804378986358642,pendigits
DR,3.294687803741887e-05,0.0423269271850585,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,3.294687803741887e-05,0.911022424697876,pendigits
B: A + one SE rule,3.294687803741887e-05,0.5131127834320068,pendigits
C: A + theory split ratio,3.294687803741887e-05,1.8937785625457764,pendigits
D: B + C,3.294687803741887e-05,1.6582989692687988,pendigits
E: D + 100 K training/test splits,3.294687803741887e-05,15.351940631866457,pendigits
IPS,0.0025038270872085,0.0181636810302734,satimage
DM,0.0127023023822993,0.0226001739501953,satimage
DR,0.0001050853458988,0.0133759975433349,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0001050853458988,0.5139298439025879,satimage
B: A + one SE rule,0.0001050853458988,0.3851096630096435,satimage
C: A + theory split ratio,0.0001050853458988,1.1797542572021484,satimage
D: B + C,0.0001050853458988,1.3269262313842771,satimage
E: D + 100 K training/test splits,0.0001050853458988,11.107117652893066,satimage
IPS,0.0013810987032665,0.0015177726745605,vehicle
DM,0.0015756409523029,0.006859540939331,vehicle
DR,0.0011330297474922,0.0043988227844238,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0011330297474922,0.3511409759521484,vehicle
B: A + one SE rule,0.0013810987032665,0.1906495094299316,vehicle
C: A + theory split ratio,0.0011330297474922,0.7878837585449219,vehicle
D: B + C,0.0011330297474922,0.808173656463623,vehicle
E: D + 100 K training/test splits,0.0011330297474922,6.348723888397217,vehicle
IPS,1.802122775654493e-05,0.0016331672668457,yeast
DM,0.0011445120149313,0.004352331161499,yeast
DR,4.9525033945380514e-05,0.0034043788909912,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.802122775654493e-05,0.2324965000152588,yeast
B: A + one SE rule,1.802122775654493e-05,0.1357274055480957,yeast
C: A + theory split ratio,1.802122775654493e-05,0.5999908447265625,yeast
D: B + C,1.802122775654493e-05,0.6203017234802246,yeast
E: D + 100 K training/test splits,4.9525033945380514e-05,6.070290565490723,yeast
IPS,0.0077377221195884,0.0027503967285156,ecoli
DM,2.886042697143451e-06,0.0021858215332031,ecoli
DR,0.0005670619468904,0.0020215511322021,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0077377221195884,0.1270968914031982,ecoli
B: A + one SE rule,0.0005670619468904,0.0746123790740966,ecoli
C: A + theory split ratio,2.886042697143451e-06,0.2291216850280761,ecoli
D: B + C,0.0005670619468904,0.2401418685913086,ecoli
E: D + 100 K training/test splits,0.0005670619468904,3.5216519832611084,ecoli
IPS,0.0062630306610062,0.00164794921875,glass
DM,0.0043717020948084,0.0039024353027343,glass
DR,0.0113994546026743,0.0029845237731933,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0062630306610062,0.1686227321624755,glass
B: A + one SE rule,0.0043717020948084,0.0873768329620361,glass
C: A + theory split ratio,0.0113994546026743,0.4866867065429687,glass
D: B + C,0.0062630306610062,0.6860532760620117,glass
E: D + 100 K training/test splits,0.0043717020948084,6.862447500228882,glass
IPS,0.0005248981556907,0.0672061443328857,letter
DM,0.1472034624533948,0.0867481231689453,letter
DR,5.609565339286164e-07,0.1186816692352294,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,5.609565339286164e-07,2.338121175765991,letter
B: A + one SE rule,5.609565339286164e-07,1.733276605606079,letter
C: A + theory split ratio,5.609565339286164e-07,4.482718229293823,letter
D: B + C,5.609565339286164e-07,5.7966625690460205,letter
E: D + 100 K training/test splits,5.609565339286164e-07,44.18354630470276,letter
IPS,0.0017513007379074,0.0072357654571533,optdigits
DM,0.0236005869707827,0.259777307510376,optdigits
DR,0.0013432033785459,0.0220136642456054,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0236005869707827,3.1967990398406982,optdigits
B: A + one SE rule,0.0013432033785459,0.6302392482757568,optdigits
C: A + theory split ratio,0.0013432033785459,6.996498346328735,optdigits
D: B + C,0.0013432033785459,4.642908334732056,optdigits
E: D + 100 K training/test splits,0.0013432033785459,51.670506715774536,optdigits
IPS,0.0001172547991597,0.009333848953247,page-blocks
DM,0.0009975708734209,0.0062682628631591,page-blocks
DR,1.6651815766479068e-07,0.0200974941253662,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.6651815766479068e-07,0.4492354393005371,page-blocks
B: A + one SE rule,0.0009975708734209,0.285874605178833,page-blocks
C: A + theory split ratio,1.6651815766479068e-07,0.7043869495391846,page-blocks
D: B + C,1.6651815766479068e-07,0.9512901306152344,page-blocks
E: D + 100 K training/test splits,1.6651815766479068e-07,9.0512957572937,page-blocks
IPS,0.0001401262418315,0.0091142654418945,pendigits
DM,0.0444091025868562,0.0127642154693603,pendigits
DR,9.260135820974744e-05,0.037644624710083,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,9.260135820974744e-05,0.8193976879119873,pendigits
B: A + one SE rule,9.260135820974744e-05,0.6221833229064941,pendigits
C: A + theory split ratio,9.260135820974744e-05,1.5410048961639404,pendigits
D: B + C,9.260135820974744e-05,1.6178040504455566,pendigits
E: D + 100 K training/test splits,9.260135820974744e-05,16.098226308822632,pendigits
IPS,0.0002244355293135,0.0061070919036865,satimage
DM,0.0169863845400916,0.0548367500305175,satimage
DR,3.53928007467806e-05,0.0167970657348632,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0169863845400916,0.5464589595794678,satimage
B: A + one SE rule,3.53928007467806e-05,0.3354434967041015,satimage
C: A + theory split ratio,3.53928007467806e-05,1.011366605758667,satimage
D: B + C,3.53928007467806e-05,0.985436201095581,satimage
E: D + 100 K training/test splits,3.53928007467806e-05,11.549439430236816,satimage
IPS,0.0035254205376834,0.0052657127380371,vehicle
DM,0.0101358082971442,0.0146572589874267,vehicle
DR,0.0002076847476347,0.0082261562347412,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0101358082971442,0.3091433048248291,vehicle
B: A + one SE rule,0.0035254205376834,0.1593484878540039,vehicle
C: A + theory split ratio,0.0002076847476347,0.6752009391784668,vehicle
D: B + C,0.0002076847476347,0.7437527179718018,vehicle
E: D + 100 K training/test splits,0.0002076847476347,6.463315010070801,vehicle
IPS,0.0010447952135612,0.0053679943084716,yeast
DM,0.0009360563761704,0.0048282146453857,yeast
DR,0.0031233792240762,0.00823974609375,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0031233792240762,0.4069359302520752,yeast
B: A + one SE rule,0.0031233792240762,0.2362067699432373,yeast
C: A + theory split ratio,0.0031233792240762,0.8370871543884277,yeast
D: B + C,0.0010447952135612,0.787705659866333,yeast
E: D + 100 K training/test splits,0.0031233792240762,7.442888498306274,yeast
IPS,0.0015291271977366,0.0020816326141357,ecoli
DM,0.0058435689620471,0.0032713413238525,ecoli
DR,0.0016579839105189,0.0032105445861816,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0058435689620471,0.1853501796722412,ecoli
B: A + one SE rule,0.0058435689620471,0.1201190948486328,ecoli
C: A + theory split ratio,0.0058435689620471,0.5794005393981934,ecoli
D: B + C,0.0016579839105189,0.4152517318725586,ecoli
E: D + 100 K training/test splits,0.0016579839105189,3.908241033554077,ecoli
IPS,0.0008510123875318,0.002002477645874,glass
DM,0.0081816903589526,0.0036182403564453,glass
DR,0.003923588704356,0.0116527080535888,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0081816903589526,0.2078526020050048,glass
B: A + one SE rule,0.0008510123875318,0.0795588493347168,glass
C: A + theory split ratio,0.003923588704356,0.393094539642334,glass
D: B + C,0.0008510123875318,0.4130117893218994,glass
E: D + 100 K training/test splits,0.003923588704356,3.6218509674072266,glass
IPS,0.0027467073266531,0.0481576919555664,letter
DM,0.1561739762304716,0.0586678981781005,letter
DR,0.0018957119692598,0.1001219749450683,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0027467073266531,2.4618515968322754,letter
B: A + one SE rule,0.0018957119692598,1.970857858657837,letter
C: A + theory split ratio,0.0018957119692598,4.052078485488892,letter
D: B + C,0.0018957119692598,4.122380018234253,letter
E: D + 100 K training/test splits,0.0018957119692598,44.00689196586609,letter
IPS,1.811622705201112e-07,0.0090322494506835,optdigits
DM,0.0176304079501184,0.2474355697631836,optdigits
DR,0.0006955569350716,0.020618200302124,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0176304079501184,2.6548571586608887,optdigits
B: A + one SE rule,0.0006955569350716,0.6186649799346924,optdigits
C: A + theory split ratio,0.0006955569350716,8.240113973617554,optdigits
D: B + C,0.0006955569350716,6.605673789978027,optdigits
E: D + 100 K training/test splits,0.0006955569350716,67.25417399406433,optdigits
IPS,2.6198476445364737e-05,0.0028729438781738,page-blocks
DM,0.0006842941716122,0.0062885284423828,page-blocks
DR,4.310286148640587e-05,0.0075979232788085,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0006842941716122,0.3317558765411377,page-blocks
B: A + one SE rule,0.0006842941716122,0.2165589332580566,page-blocks
C: A + theory split ratio,4.310286148640587e-05,0.7490921020507812,page-blocks
D: B + C,4.310286148640587e-05,0.7037444114685059,page-blocks
E: D + 100 K training/test splits,4.310286148640587e-05,7.006930112838745,page-blocks
IPS,0.0004445301602254,0.0152420997619628,pendigits
DM,0.049341841924864,0.023618459701538,pendigits
DR,1.4968245516369989e-05,0.0321147441864013,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.4968245516369989e-05,1.0371031761169434,pendigits
B: A + one SE rule,1.4968245516369989e-05,0.7376880645751953,pendigits
C: A + theory split ratio,1.4968245516369989e-05,1.9231035709381104,pendigits
D: B + C,1.4968245516369989e-05,1.869983434677124,pendigits
E: D + 100 K training/test splits,1.4968245516369989e-05,16.281473875045776,pendigits
IPS,0.0028851607101843,0.0032665729522705,satimage
DM,0.0231398605288699,0.016960859298706,satimage
DR,0.0014036531079431,0.0123581886291503,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0028851607101843,0.472224473953247,satimage
B: A + one SE rule,0.0014036531079431,0.4269626140594482,satimage
C: A + theory split ratio,0.0014036531079431,0.9531307220458984,satimage
D: B + C,0.0014036531079431,1.438098669052124,satimage
E: D + 100 K training/test splits,0.0014036531079431,16.08629846572876,satimage
IPS,1.4178576360005585e-06,0.0006899833679199,vehicle
DM,0.0103023892261312,0.002648115158081,vehicle
DR,0.0007749632360209,0.0012369155883789,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0103023892261312,0.2126908302307129,vehicle
B: A + one SE rule,0.0103023892261312,0.0335021018981933,vehicle
C: A + theory split ratio,0.0007749632360209,0.2033708095550537,vehicle
D: B + C,0.0007749632360209,0.2868664264678955,vehicle
E: D + 100 K training/test splits,0.0007749632360209,3.852643489837648,vehicle
IPS,9.965878752771147e-05,0.0021138191223144,yeast
DM,0.0019008780642562,0.0043632984161376,yeast
DR,0.0002872311481067,0.004641056060791,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0002872311481067,0.2995469570159912,yeast
B: A + one SE rule,0.0002872311481067,0.1391949653625488,yeast
C: A + theory split ratio,9.965878752771147e-05,0.5072987079620361,yeast
D: B + C,0.0002872311481067,0.376457929611206,yeast
E: D + 100 K training/test splits,0.0002872311481067,5.113309383392334,yeast
IPS,0.0003920895839552,0.0010721683502197,ecoli
DM,0.0005347835564146,0.0031659603118896,ecoli
DR,3.993158967552933e-05,0.0022547245025634,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0005347835564146,0.1840407848358154,ecoli
B: A + one SE rule,3.993158967552933e-05,0.0927028656005859,ecoli
C: A + theory split ratio,3.993158967552933e-05,0.3577570915222168,ecoli
D: B + C,3.993158967552933e-05,0.3691108226776123,ecoli
E: D + 100 K training/test splits,3.993158967552933e-05,3.9704556465148926,ecoli
IPS,0.0147239866472787,0.0014891624450683,glass
DM,0.0108003817124927,0.002859354019165,glass
DR,0.0107444440985346,0.0024569034576416,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0147239866472787,0.1361522674560547,glass
B: A + one SE rule,0.0107444440985346,0.0742833614349365,glass
C: A + theory split ratio,0.0147239866472787,0.3363895416259765,glass
D: B + C,0.0107444440985346,0.3497223854064941,glass
E: D + 100 K training/test splits,0.0108003817124927,4.325217008590698,glass
IPS,0.0006989865245872,0.0455877780914306,letter
DM,0.1597400871419551,0.0964033603668212,letter
DR,0.0012532694362589,0.0804929733276367,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0012532694362589,2.4124555587768555,letter
B: A + one SE rule,0.0012532694362589,1.6886262893676758,letter
C: A + theory split ratio,0.0012532694362589,4.6208884716033936,letter
D: B + C,0.0012532694362589,4.243356943130493,letter
E: D + 100 K training/test splits,0.0012532694362589,36.53644561767578,letter
IPS,0.0007593961345285,0.0072054862976074,optdigits
DM,0.0185920035742026,0.1314408779144287,optdigits
DR,0.0009595123252549,0.0111768245697021,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0185920035742026,1.791595697402954,optdigits
B: A + one SE rule,0.0009595123252549,0.2802934646606445,optdigits
C: A + theory split ratio,0.0009595123252549,4.475987434387207,optdigits
D: B + C,0.0009595123252549,8.983986377716064,optdigits
E: D + 100 K training/test splits,0.0009595123252549,80.59757828712463,optdigits
IPS,0.0001608035135859,0.0033659934997558,page-blocks
DM,0.0015470141459812,0.0075030326843261,page-blocks
DR,2.4060902392107896e-05,0.0066084861755371,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.4060902392107896e-05,0.297954797744751,page-blocks
B: A + one SE rule,0.0015470141459812,0.1910979747772216,page-blocks
C: A + theory split ratio,2.4060902392107896e-05,0.6119520664215088,page-blocks
D: B + C,2.4060902392107896e-05,0.6625823974609375,page-blocks
E: D + 100 K training/test splits,2.4060902392107896e-05,6.030222654342651,page-blocks
IPS,6.988764294146534e-05,0.0133676528930664,pendigits
DM,0.0492052051852763,0.0260617733001709,pendigits
DR,3.956243973384636e-07,0.0214157104492187,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,3.956243973384636e-07,0.8333380222320557,pendigits
B: A + one SE rule,3.956243973384636e-07,0.6787502765655518,pendigits
C: A + theory split ratio,3.956243973384636e-07,1.7291145324707031,pendigits
D: B + C,3.956243973384636e-07,1.4891345500946045,pendigits
E: D + 100 K training/test splits,3.956243973384636e-07,17.739811420440674,pendigits
IPS,9.387182551772308e-05,0.0040926933288574,satimage
DM,0.0162435110284361,0.0166311264038085,satimage
DR,1.004613952269417e-07,0.0099151134490966,satimage
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,1.004613952269417e-07,0.6470086574554443,satimage
B: A + one SE rule,9.387182551772308e-05,0.3521084785461426,satimage
C: A + theory split ratio,1.004613952269417e-07,1.2786970138549805,satimage
D: B + C,1.004613952269417e-07,1.2491321563720703,satimage
E: D + 100 K training/test splits,1.004613952269417e-07,13.156177520751951,satimage
IPS,0.0010233229195458,0.0019969940185546,vehicle
DM,0.0010541995650252,0.0093874931335449,vehicle
DR,0.0011767003076218,0.0040159225463867,vehicle
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0010541995650252,0.2573220729827881,vehicle
B: A + one SE rule,0.0010233229195458,0.1300330162048339,vehicle
C: A + theory split ratio,0.0011767003076218,0.5743238925933838,vehicle
D: B + C,0.0011767003076218,0.5501377582550049,vehicle
E: D + 100 K training/test splits,0.0011767003076218,6.858571767807007,vehicle
IPS,0.0039532479739095,0.001986026763916,yeast
DM,0.0060497421095767,0.0034966468811035,yeast
DR,0.0027343600344627,0.0043487548828125,yeast
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0060497421095767,0.3922119140625,yeast
B: A + one SE rule,0.0039532479739095,0.1592786312103271,yeast
C: A + theory split ratio,0.0039532479739095,0.5530669689178467,yeast
D: B + C,0.0039532479739095,0.7148311138153076,yeast
E: D + 100 K training/test splits,0.0039532479739095,4.7236528396606445,yeast
IPS,0.0071011026298623,0.0012378692626953,ecoli
DM,0.0004463315124965,0.0028021335601806,ecoli
DR,0.0006930196192938,0.0023374557495117,ecoli
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0004463315124965,0.1498477458953857,ecoli
B: A + one SE rule,0.0004463315124965,0.106269359588623,ecoli
C: A + theory split ratio,0.0006930196192938,0.4601495265960693,ecoli
D: B + C,0.0006930196192938,0.418712854385376,ecoli
E: D + 100 K training/test splits,0.0006930196192938,3.885932922363281,ecoli
IPS,0.0056679075868619,0.0012319087982177,glass
DM,0.000692868887136,0.002730369567871,glass
DR,0.0013608779770291,0.0028243064880371,glass
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0013608779770291,0.1456499099731445,glass
B: A + one SE rule,0.000692868887136,0.0692105293273925,glass
C: A + theory split ratio,0.000692868887136,0.3437740802764892,glass
D: B + C,0.000692868887136,0.3635742664337158,glass
E: D + 100 K training/test splits,0.000692868887136,2.920001268386841,glass
IPS,0.0003047935429513,0.0416858196258544,letter
DM,0.1500259969349113,0.0933558940887451,letter
DR,0.000422331358866,0.1074280738830566,letter
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.000422331358866,3.015115261077881,letter
B: A + one SE rule,0.000422331358866,1.288390874862671,letter
C: A + theory split ratio,0.000422331358866,5.486785411834717,letter
D: B + C,0.0003047935429513,5.307982921600342,letter
E: D + 100 K training/test splits,0.000422331358866,46.57951354980469,letter
IPS,0.0002156703769492,0.009758710861206,optdigits
DM,0.0141375492395036,0.1326119899749755,optdigits
DR,2.788520224108729e-06,0.0164146423339843,optdigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,0.0141375492395036,1.955793857574463,optdigits
B: A + one SE rule,2.788520224108729e-06,0.4046239852905273,optdigits
C: A + theory split ratio,2.788520224108729e-06,5.2162792682647705,optdigits
D: B + C,2.788520224108729e-06,7.485291242599487,optdigits
E: D + 100 K training/test splits,2.788520224108729e-06,69.5316162109375,optdigits
IPS,0.0009624452148688,0.0053145885467529,page-blocks
DM,0.0009924665432713,0.0072369575500488,page-blocks
DR,2.89339158080043e-06,0.0109879970550537,page-blocks
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.89339158080043e-06,0.5019087791442871,page-blocks
B: A + one SE rule,2.89339158080043e-06,0.3201916217803955,page-blocks
C: A + theory split ratio,2.89339158080043e-06,1.05237078666687,page-blocks
D: B + C,2.89339158080043e-06,1.063947677612305,page-blocks
E: D + 100 K training/test splits,2.89339158080043e-06,9.446292877197266,page-blocks
IPS,0.0008831013791202,0.0044705867767333,pendigits
DM,0.0492211886679824,0.0086126327514648,pendigits
DR,2.9158465600216404e-06,0.0108871459960937,pendigits
A: \ensuremath{\tt OCV_{DR}} 90/10 split ratio,2.9158465600216404e-06,1.0037972927093506,pendigits
B: A + one SE rule,2.9158465600216404e-06,0.8608276844024658,pendigits
C: A + theory split ratio,2.9158465600216404e-06,2.175271511077881,pendigits
D: B + C,2.9158465600216404e-06,2.264204978942871,pendigits
E: D + 100 K training/test splits,2.9158465600216404e-06,19.39749026298523,pendigits
IPS,9.845243557177687e-05,0.0090620517730712,satimage
DM,0.0158580929264483,0.0252766609191894,satimage
DR,0.0002059183718178,0.0166969299316406,satimage
