Estimator,MSE,seconds,regret,dataset.eval_model_split
\textsc{Slope},9.831088443113349e-05,0.0052218437194824,7.596688614597596e-05,500
\ensuremath{\tt PAS{\text -}IF},0.001418511741752,5.86212420463562,0.0013961677434669,500
IPS,5.488763701731099e-07,0.001267671585083,0.0,1000
DM,0.002346642547698,0.0077681541442871,0.0023460936713279,1000
DR,2.280638295929619e-05,0.0063974857330322,2.225750658912308e-05,1000
\ensuremath{\tt OCV_{IPS}},5.488763701731099e-07,0.3791892528533935,0.0,1000
\ensuremath{\tt OCV_{DR}},2.280638295929619e-05,0.5188815593719482,2.225750658912308e-05,1000
\textsc{Slope},2.280638295929619e-05,0.0131123065948486,2.225750658912308e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.002346642547698,10.620654582977297,0.0023460936713279,1000
IPS,6.06610831151803e-06,0.0015592575073242,0.0,2000
DM,0.0025212561274459,0.0130031108856201,0.0025151900191344,2000
DR,6.654967495872653e-05,0.0020713806152343,6.0483566647208495e-05,2000
\ensuremath{\tt OCV_{IPS}},6.06610831151803e-06,0.1292624473571777,0.0,2000
\ensuremath{\tt OCV_{DR}},6.654967495872653e-05,0.2704203128814697,6.0483566647208495e-05,2000
\textsc{Slope},6.654967495872653e-05,0.012833833694458,6.0483566647208495e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0025212561274459,12.110138177871704,0.0025151900191344,2000
IPS,6.204790827300792e-07,0.0025725364685058,0.0,5000
DM,0.0022018256163657,0.0091974735260009,0.002201205137283,5000
DR,8.296290826834816e-06,0.0043001174926757,7.675811744104738e-06,5000
\ensuremath{\tt OCV_{IPS}},6.204790827300792e-07,0.3447906970977783,0.0,5000
\ensuremath{\tt OCV_{DR}},8.296290826834816e-06,0.4693865776062011,7.675811744104738e-06,5000
\textsc{Slope},8.296290826834816e-06,0.0256733894348144,7.675811744104738e-06,5000
\ensuremath{\tt PAS{\text -}IF},0.0022018256163657,14.899614095687866,0.002201205137283,5000
IPS,0.00055083118061,0.0005943775177001,0.0,10
DM,0.0084167526803354,0.0015406608581542,0.0078659214997253,10
DR,0.008419032511767,0.0018310546875,0.007868201331157,10
\ensuremath{\tt OCV_{IPS}},0.00055083118061,0.0367472171783447,0.0,10
\ensuremath{\tt OCV_{DR}},0.00055083118061,0.0620725154876709,0.0,10
\textsc{Slope},0.0084167526803354,0.0039489269256591,0.0078659214997253,10
\ensuremath{\tt PAS{\text -}IF},0.0084167526803354,4.417196035385132,0.0078659214997253,10
IPS,0.0001724423837583,0.0002887248992919,0.0,20
DM,0.000275839046049,0.0127756595611572,0.0001033966622906,20
DR,0.000275438438786,0.0004205703735351,0.0001029960550276,20
\ensuremath{\tt OCV_{IPS}},0.000275839046049,0.1539654731750488,0.0001033966622906,20
\ensuremath{\tt OCV_{DR}},0.000275438438786,0.2508947849273681,0.0001029960550276,20
\textsc{Slope},0.000275839046049,0.0148913860321044,0.0001033966622906,20
\ensuremath{\tt PAS{\text -}IF},0.0001724423837583,4.136478662490845,0.0,20
IPS,0.0025316320580847,0.0003159046173095,0.0025303349074482,50
DM,1.2971506364744006e-06,0.0020415782928466,0.0,50
DR,1.3073977990350942e-06,0.000535249710083,1.0247162560693571e-08,50
\ensuremath{\tt OCV_{IPS}},0.0025316320580847,0.0724453926086425,0.0025303349074482,50
\ensuremath{\tt OCV_{DR}},0.0025316320580847,0.088120698928833,0.0025303349074482,50
\textsc{Slope},1.2971506364744006e-06,0.0029597282409667,0.0,50
\ensuremath{\tt PAS{\text -}IF},1.2971506364744006e-06,5.435877799987793,0.0,50
IPS,0.0012991461114819,0.0003349781036376,0.0,100
DM,0.0055709002860111,0.0029768943786621,0.0042717541745292,100
DR,0.0055647123007073,0.0006616115570068,0.0042655661892254,100
\ensuremath{\tt OCV_{IPS}},0.0012991461114819,0.1499979496002197,0.0,100
\ensuremath{\tt OCV_{DR}},0.0012991461114819,0.1527895927429199,0.0,100
\textsc{Slope},0.0055709002860111,0.0034983158111572,0.0042717541745292,100
\ensuremath{\tt PAS{\text -}IF},0.0055709002860111,3.9592251777648926,0.0042717541745292,100
IPS,4.7454837094328346e-07,0.0004146099090576,0.0,200
DM,0.0073886084841015,0.0032010078430175,0.0073881339357305,200
DR,0.007603258737693,0.0007705688476562,0.007602784189322,200
\ensuremath{\tt OCV_{IPS}},4.7454837094328346e-07,0.0910935401916503,0.0,200
\ensuremath{\tt OCV_{DR}},0.0073886084841015,0.1550843715667724,0.0073881339357305,200
\textsc{Slope},0.0073886084841015,0.0038418769836425,0.0073881339357305,200
\ensuremath{\tt PAS{\text -}IF},0.0073886084841015,5.341721057891846,0.0073881339357305,200
IPS,2.5901930349272717e-05,0.0005230903625488,0.0,500
DM,0.0019163296999854,0.0037508010864257,0.0018904277696361,500
DR,0.0005911503445335,0.0011229515075683,0.0005652484141843,500
\ensuremath{\tt OCV_{IPS}},2.5901930349272717e-05,0.0919485092163086,0.0,500
\ensuremath{\tt OCV_{DR}},2.5901930349272717e-05,0.1859679222106933,0.0,500
\textsc{Slope},0.0005911503445335,0.005519151687622,0.0005652484141843,500
\ensuremath{\tt PAS{\text -}IF},0.0019163296999854,5.541974067687988,0.0018904277696361,500
IPS,1.3255825049357063e-05,0.0007946491241455,0.0,1000
DM,0.0027223153642448,0.0050466060638427,0.0027090595391955,1000
DR,0.0002811907737052,0.0025875568389892,0.0002679349486559,1000
\ensuremath{\tt OCV_{IPS}},1.3255825049357063e-05,0.1189284324645996,0.0,1000
\ensuremath{\tt OCV_{DR}},1.3255825049357063e-05,0.205514907836914,0.0,1000
\textsc{Slope},0.0002811907737052,0.007404088973999,0.0002679349486559,1000
\ensuremath{\tt PAS{\text -}IF},0.0027223153642448,7.77603006362915,0.0027090595391955,1000
IPS,1.4782718163616762e-06,0.001204490661621,7.299899142946141e-07,2000
DM,0.0015774292399318,0.0052828788757324,0.0015766809580297,2000
DR,7.482819020670621e-07,0.0019929409027099,0.0,2000
\ensuremath{\tt OCV_{IPS}},7.482819020670621e-07,0.1690983772277832,0.0,2000
\ensuremath{\tt OCV_{DR}},1.4782718163616762e-06,0.2417845726013183,7.299899142946141e-07,2000
\textsc{Slope},7.482819020670621e-07,0.0113422870635986,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0015774292399318,11.3380286693573,0.0015766809580297,2000
IPS,2.5871266731938844e-06,0.00394868850708,0.0,5000
DM,0.0013587288118572,0.0160384178161621,0.001356141685184,5000
DR,1.2411932203495828e-05,0.0060431957244873,9.824805530301944e-06,5000
\ensuremath{\tt OCV_{IPS}},1.2411932203495828e-05,0.414680004119873,9.824805530301944e-06,5000
\ensuremath{\tt OCV_{DR}},2.5871266731938844e-06,0.7115178108215332,0.0,5000
\textsc{Slope},1.2411932203495828e-05,0.0451586246490478,9.824805530301944e-06,5000
\ensuremath{\tt PAS{\text -}IF},0.0013587288118572,19.918262720108032,0.001356141685184,5000
IPS,2.633324839501488e-05,0.0009186267852783,0.0,10
DM,0.1650399481930051,0.001990795135498,0.1650136149446101,10
DR,0.1650379215432899,0.0006906986236572,0.1650115882948949,10
\ensuremath{\tt OCV_{IPS}},2.633324839501488e-05,0.0525979995727539,0.0,10
\ensuremath{\tt OCV_{DR}},0.1650379215432899,0.0696551799774169,0.1650115882948949,10
\textsc{Slope},2.633324839501488e-05,0.0031883716583251,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.1650399481930051,3.030743360519409,0.1650136149446101,10
IPS,0.0020220418859621,0.0081419944763183,0.0014538687667456,20
DM,0.0005683857927211,0.0018575191497802,2.1267350467138978e-07,20
DR,0.0005681731192165,0.0022778511047363,0.0,20
\ensuremath{\tt OCV_{IPS}},0.0020220418859621,0.0735735893249511,0.0014538687667456,20
\ensuremath{\tt OCV_{DR}},0.0020220418859621,0.1132516860961914,0.0014538687667456,20
\textsc{Slope},0.0005683857927211,0.012589693069458,2.1267350467138978e-07,20
\ensuremath{\tt PAS{\text -}IF},0.0020220418859621,4.645089149475098,0.0014538687667456,20
IPS,2.032189569234293e-06,0.0003070831298828,0.0,50
DM,0.0673927751286644,0.0028574466705322,0.0673907429390952,50
DR,0.0673758432307569,0.0331249237060546,0.0673738110411876,50
\ensuremath{\tt OCV_{IPS}},2.032189569234293e-06,0.1312410831451416,0.0,50
\ensuremath{\tt OCV_{DR}},0.0673927751286644,0.1378335952758789,0.0673907429390952,50
\textsc{Slope},2.032189569234293e-06,0.0023417472839355,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0673927751286644,4.722348690032959,0.0673907429390952,50
IPS,0.0001103031756081,0.0006539821624755,0.0,100
DM,0.00047912330098,0.0043520927429199,0.0003688201253718,100
DR,0.0004767819469068,0.0079915523529052,0.0003664787712986,100
\ensuremath{\tt OCV_{IPS}},0.0001103031756081,0.1057643890380859,0.0,100
\ensuremath{\tt OCV_{DR}},0.0001103031756081,0.2149174213409423,0.0,100
\textsc{Slope},0.00047912330098,0.0058317184448242,0.0003688201253718,100
\ensuremath{\tt PAS{\text -}IF},0.00047912330098,4.863510370254517,0.0003688201253718,100
IPS,1.3676939164612105e-05,0.0004210472106933,0.0,200
DM,0.0012475690664505,0.0033345222473144,0.0012338921272859,200
DR,0.0012267556229736,0.0008034706115722,0.001213078683809,200
\ensuremath{\tt OCV_{IPS}},1.3676939164612105e-05,0.0868051052093505,0.0,200
\ensuremath{\tt OCV_{DR}},0.0012475690664505,0.1569535732269287,0.0012338921272859,200
\textsc{Slope},0.0012475690664505,0.0041272640228271,0.0012338921272859,200
\ensuremath{\tt PAS{\text -}IF},0.0012475690664505,4.905580282211304,0.0012338921272859,200
IPS,1.684061262159753e-05,0.0008606910705566,0.0,500
DM,0.005594164486366,0.0068683624267578,0.0055773238737444,500
DR,0.0028830105516441,0.0019533634185791,0.0028661699390225,500
\ensuremath{\tt OCV_{IPS}},1.684061262159753e-05,0.1868495941162109,0.0,500
\ensuremath{\tt OCV_{DR}},0.005594164486366,0.3609628677368164,0.0055773238737444,500
\textsc{Slope},1.684061262159753e-05,0.0081179141998291,0.0,500
\ensuremath{\tt PAS{\text -}IF},0.005594164486366,5.5759711265563965,0.0055773238737444,500
IPS,2.0065889021079524e-06,0.0012233257293701,1.837016563302792e-06,1000
DM,0.0011003484174751,0.0075964927673339,0.0011001788451363,1000
DR,1.695723388051609e-07,0.0018346309661865,0.0,1000
\ensuremath{\tt OCV_{IPS}},2.0065889021079524e-06,0.1947941780090332,1.837016563302792e-06,1000
\ensuremath{\tt OCV_{DR}},1.695723388051609e-07,0.3854906558990478,0.0,1000
\textsc{Slope},1.695723388051609e-07,0.0135750770568847,0.0,1000
\ensuremath{\tt PAS{\text -}IF},0.0011003484174751,7.747308254241943,0.0011001788451363,1000
IPS,4.8265314233410937e-08,0.0012500286102294,0.0,2000
DM,0.0022039562912634,0.0057220458984375,0.0022039080259492,2000
DR,6.312846611860958e-05,0.0022990703582763,6.308020080437616e-05,2000
\ensuremath{\tt OCV_{IPS}},4.8265314233410937e-08,0.1350142955780029,0.0,2000
\ensuremath{\tt OCV_{DR}},4.8265314233410937e-08,0.2438294887542724,0.0,2000
\textsc{Slope},6.312846611860958e-05,0.0115957260131835,6.308020080437616e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0022039562912634,12.281474351882936,0.0022039080259492,2000
IPS,2.80715057872995e-06,0.0025491714477539,0.0,5000
DM,0.0025023478966062,0.008843183517456,0.0024995407460275,5000
DR,6.235132984663839e-05,0.0043580532073974,5.9544179267908445e-05,5000
\ensuremath{\tt OCV_{IPS}},2.80715057872995e-06,0.2723159790039062,0.0,5000
\ensuremath{\tt OCV_{DR}},6.235132984663839e-05,0.4367806911468506,5.9544179267908445e-05,5000
\textsc{Slope},6.235132984663839e-05,0.0234417915344238,5.9544179267908445e-05,5000
\ensuremath{\tt PAS{\text -}IF},0.0025023478966062,18.07732319831848,0.0024995407460275,5000
IPS,0.0036280025615029,0.0016751289367675,0.0,10
DM,0.0344448194260463,0.0018384456634521,0.0308168168645433,10
DR,0.0344441846637988,0.0034346580505371,0.0308161821022959,10
\ensuremath{\tt OCV_{IPS}},0.0344448194260463,0.0533919334411621,0.0308168168645433,10
\ensuremath{\tt OCV_{DR}},0.0344448194260463,0.0869643688201904,0.0308168168645433,10
\textsc{Slope},0.0344448194260463,0.0073347091674804,0.0308168168645433,10
\ensuremath{\tt PAS{\text -}IF},0.0344441846637988,3.6896519660949703,0.0308161821022959,10
IPS,0.0009875766110173,0.0004065036773681,0.0,20
DM,0.0103957465541891,0.0012431144714355,0.0094081699431718,20
DR,0.0103942996434918,0.0005664825439453,0.0094067230324745,20
\ensuremath{\tt OCV_{IPS}},0.0009875766110173,0.0253312587738037,0.0,20
\ensuremath{\tt OCV_{DR}},0.0103957465541891,0.0679035186767578,0.0094081699431718,20
\textsc{Slope},0.0009875766110173,0.0022649765014648,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0009875766110173,4.179510116577148,0.0,20
IPS,2.1968712682220185e-05,0.0003464221954345,0.0,50
DM,3.3925076136584584e-05,0.0029306411743164,1.19563634543644e-05,50
DR,3.455010156835969e-05,0.0006568431854248,1.2581388886139508e-05,50
\ensuremath{\tt OCV_{IPS}},2.1968712682220185e-05,0.0615479946136474,0.0,50
\ensuremath{\tt OCV_{DR}},3.3925076136584584e-05,0.1227307319641113,1.19563634543644e-05,50
\textsc{Slope},3.3925076136584584e-05,0.0034985542297363,1.19563634543644e-05,50
\ensuremath{\tt PAS{\text -}IF},3.3925076136584584e-05,4.097543239593506,1.19563634543644e-05,50
IPS,5.481684871086457e-05,0.0003614425659179,0.0,100
DM,0.0042110713454301,0.0080459117889404,0.0041562544967193,100
DR,0.0042166202534524,0.0006871223449707,0.0041618034047415,100
\ensuremath{\tt OCV_{IPS}},5.481684871086457e-05,0.1934828758239746,0.0,100
\ensuremath{\tt OCV_{DR}},5.481684871086457e-05,0.28289794921875,0.0,100
\textsc{Slope},0.0042110713454301,0.0111241340637207,0.0041562544967193,100
\ensuremath{\tt PAS{\text -}IF},0.0042110713454301,4.554322242736816,0.0041562544967193,100
IPS,0.0001463477004495,0.0007035732269287,0.0,200
DM,0.0061921528888564,0.0060334205627441,0.0060458051884069,200
DR,0.0056873124016802,0.0010328292846679,0.0055409647012306,200
\ensuremath{\tt OCV_{IPS}},0.0001463477004495,0.1755468845367431,0.0,200
\ensuremath{\tt OCV_{DR}},0.0001463477004495,0.3198676109313965,0.0,200
\textsc{Slope},0.0061921528888564,0.008491039276123,0.0060458051884069,200
\ensuremath{\tt PAS{\text -}IF},0.0061921528888564,5.157169818878174,0.0060458051884069,200
IPS,5.4648031075916526e-08,0.0009248256683349,0.0,500
DM,0.0005934960461879,0.0067033767700195,0.0005934413981568,500
DR,7.802864731174775e-07,0.0013434886932373,7.256384420415609e-07,500
\ensuremath{\tt OCV_{IPS}},5.4648031075916526e-08,0.200939655303955,0.0,500
\ensuremath{\tt OCV_{DR}},5.4648031075916526e-08,0.3865349292755127,0.0,500
\textsc{Slope},0.0005934960461879,0.0092904567718505,0.0005934413981568,500
\ensuremath{\tt PAS{\text -}IF},0.0005934960461879,6.9494569301605225,0.0005934413981568,500
IPS,3.21562034171527e-05,0.0011839866638183,0.0,1000
DM,0.002167521805123,0.0144910812377929,0.0021353656017059,1000
DR,0.0001125380494856,0.0017144680023193,8.038184606849112e-05,1000
\ensuremath{\tt OCV_{IPS}},3.21562034171527e-05,0.4065752029418945,0.0,1000
\ensuremath{\tt OCV_{DR}},0.0001125380494856,0.8021152019500732,8.038184606849112e-05,1000
\textsc{Slope},0.0001125380494856,0.0321435928344726,8.038184606849112e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.002167521805123,10.152312994003296,0.0021353656017059,1000
IPS,6.094696679001406e-06,0.0012233257293701,0.0,2000
DM,0.0023410337482211,0.0057966709136962,0.0023349390515421,2000
DR,5.389045273742782e-05,0.0020861625671386,4.7795756058426415e-05,2000
\ensuremath{\tt OCV_{IPS}},6.094696679001406e-06,0.137641429901123,0.0,2000
\ensuremath{\tt OCV_{DR}},5.389045273742782e-05,0.2601721286773681,4.7795756058426415e-05,2000
\textsc{Slope},5.389045273742782e-05,0.0119483470916748,4.7795756058426415e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0023410337482211,9.218455076217651,0.0023349390515421,2000
IPS,4.760932764262812e-06,0.0026581287384033,1.4341566074939036e-06,5000
DM,0.0020823633799965,0.0122570991516113,0.0020790366038397,5000
DR,3.326776156768908e-06,0.0046384334564208,0.0,5000
\ensuremath{\tt OCV_{IPS}},4.760932764262812e-06,0.2463276386260986,1.4341566074939036e-06,5000
\ensuremath{\tt OCV_{DR}},3.326776156768908e-06,0.4182436466217041,0.0,5000
\textsc{Slope},3.326776156768908e-06,0.0270893573760986,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0020823633799965,16.105761289596558,0.0020790366038397,5000
IPS,3.6184917498415545e-06,0.0002815723419189,0.0,10
DM,0.0356740249443315,0.0011744499206542,0.0356704064525816,10
DR,0.0356720771340204,0.0004961490631103,0.0356684586422706,10
\ensuremath{\tt OCV_{IPS}},3.6184917498415545e-06,0.0260980129241943,0.0,10
\ensuremath{\tt OCV_{DR}},0.0356740249443315,0.0830171108245849,0.0356704064525816,10
\textsc{Slope},3.6184917498415545e-06,0.0031955242156982,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0356740249443315,3.442456007003784,0.0356704064525816,10
IPS,0.0007464361241488,0.0002996921539306,0.0,20
DM,0.0271728502980541,0.0024299621582031,0.0264264141739053,20
DR,0.0271700037887246,0.0006167888641357,0.0264235676645757,20
\ensuremath{\tt OCV_{IPS}},0.0007464361241488,0.0434036254882812,0.0,20
\ensuremath{\tt OCV_{DR}},0.0007464361241488,0.0713655948638916,0.0,20
\textsc{Slope},0.0271728502980541,0.002760887145996,0.0264264141739053,20
\ensuremath{\tt PAS{\text -}IF},0.0271728502980541,4.234248161315918,0.0264264141739053,20
IPS,0.0112687795892055,0.002664566040039,0.002031088413794,50
DM,0.0092411188452859,0.0027887821197509,3.4276698744444e-06,50
DR,0.0092376911754114,0.0032861232757568,0.0,50
\ensuremath{\tt OCV_{IPS}},0.0112687795892055,0.0963778495788574,0.002031088413794,50
\ensuremath{\tt OCV_{DR}},0.0112687795892055,0.1954689025878906,0.002031088413794,50
\textsc{Slope},0.0092411188452859,0.0056838989257812,3.4276698744444e-06,50
\ensuremath{\tt PAS{\text -}IF},0.0092411188452859,4.473567485809326,3.4276698744444e-06,50
IPS,5.409449963938958e-05,0.0003411769866943,0.0,100
DM,0.0069673149544964,0.0029151439666748,0.006913220454857,100
DR,0.0069728582114514,0.000690221786499,0.006918763711812,100
\ensuremath{\tt OCV_{IPS}},5.409449963938958e-05,0.0684256553649902,0.0,100
\ensuremath{\tt OCV_{DR}},5.409449963938958e-05,0.186234712600708,0.0,100
\textsc{Slope},0.0069673149544964,0.0083513259887695,0.006913220454857,100
\ensuremath{\tt PAS{\text -}IF},5.409449963938958e-05,4.290557861328125,0.0,100
IPS,0.000418272968777,0.0006563663482666,0.0,200
DM,0.0020149613710993,0.006122350692749,0.0015966884023222,200
DR,0.0020825799622648,0.0012741088867187,0.0016643069934878,200
\ensuremath{\tt OCV_{IPS}},0.000418272968777,0.1629559993743896,0.0,200
\ensuremath{\tt OCV_{DR}},0.000418272968777,0.3418366909027099,0.0,200
\textsc{Slope},0.0020149613710993,0.0159368515014648,0.0015966884023222,200
\ensuremath{\tt PAS{\text -}IF},0.0020149613710993,5.826279878616333,0.0015966884023222,200
IPS,8.845040710128684e-06,0.000931978225708,0.0,500
DM,0.0058123164007064,0.0065457820892333,0.0058034713599963,500
DR,0.0024524443130093,0.0013055801391601,0.0024435992722991,500
\ensuremath{\tt OCV_{IPS}},8.845040710128684e-06,0.171854019165039,0.0,500
\ensuremath{\tt OCV_{DR}},8.845040710128684e-06,0.3463246822357178,0.0,500
\textsc{Slope},8.845040710128684e-06,0.0068707466125488,0.0,500
\ensuremath{\tt PAS{\text -}IF},0.0058123164007064,5.318351745605469,0.0058034713599963,500
IPS,2.961944031072657e-05,0.0007803440093994,2.3444595419592098e-05,1000
DM,0.0014018677657186,0.0160403251647949,0.0013956929208274,1000
DR,6.1748448911344725e-06,0.0013408660888671,0.0,1000
\ensuremath{\tt OCV_{IPS}},2.961944031072657e-05,0.1720283031463623,2.3444595419592098e-05,1000
\ensuremath{\tt OCV_{DR}},6.1748448911344725e-06,0.2472283840179443,0.0,1000
\textsc{Slope},6.1748448911344725e-06,0.0074036121368408,0.0,1000
\ensuremath{\tt PAS{\text -}IF},0.0014018677657186,10.555178880691528,0.0013956929208274,1000
IPS,1.156836629436734e-06,0.0018556118011474,6.524682474384585e-07,2000
DM,0.0016451395851977,0.0129342079162597,0.0016446352168157,2000
DR,5.043683819982756e-07,0.0040798187255859,0.0,2000
\ensuremath{\tt OCV_{IPS}},5.043683819982756e-07,0.2675004005432129,0.0,2000
\ensuremath{\tt OCV_{DR}},1.156836629436734e-06,0.4822225570678711,6.524682474384585e-07,2000
\textsc{Slope},5.043683819982756e-07,0.0221054553985595,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0016451395851977,13.596648693084717,0.0016446352168157,2000
IPS,4.1952689433095405e-06,0.0025587081909179,3.9161599439696816e-06,5000
