Estimator,MSE,seconds,dataset.kwargs.dataset
\ensuremath{\tt OCV_{IPS}},5.900448415012017e-07,3.013363838195801,letter
\ensuremath{\tt OCV_{DR}},5.900448415012017e-07,3.0246918201446533,letter
\textsc{Slope},1.8916300986091208e-06,0.2196416854858398,letter
\ensuremath{\tt PAS{\text -}IF},0.001064597747494,41.60777306556702,letter
IPS,1.6087234131273716e-06,0.0079715251922607,optdigits
DM,0.000988712212636,0.0482995510101318,optdigits
DR,4.174181258781041e-06,0.0188856124877929,optdigits
\ensuremath{\tt OCV_{IPS}},1.6087234131273716e-06,0.9983627796173096,optdigits
\ensuremath{\tt OCV_{DR}},1.6087234131273716e-06,2.262534618377685,optdigits
\textsc{Slope},4.174181258781041e-06,0.0513715744018554,optdigits
\ensuremath{\tt PAS{\text -}IF},0.000988712212636,31.58409833908081,optdigits
IPS,1.966346435796282e-06,0.017613410949707,page-blocks
DM,0.0004129815319143,0.009852647781372,page-blocks
DR,1.965775417440237e-05,0.0376551151275634,page-blocks
\ensuremath{\tt OCV_{IPS}},1.966346435796282e-06,0.642359733581543,page-blocks
\ensuremath{\tt OCV_{DR}},1.966346435796282e-06,1.057166576385498,page-blocks
\textsc{Slope},1.965775417440237e-05,0.0515484809875488,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0004129815319143,15.32039189338684,page-blocks
IPS,9.954235427361325e-09,0.0104463100433349,pendigits
DM,0.0041002862029687,0.0298738479614257,pendigits
DR,1.9093281018427155e-05,0.0231184959411621,pendigits
\ensuremath{\tt OCV_{IPS}},9.954235427361325e-09,1.2387566566467283,pendigits
\ensuremath{\tt OCV_{DR}},9.954235427361325e-09,2.85070538520813,pendigits
\textsc{Slope},1.9093281018427155e-05,0.128972053527832,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0041002862029687,25.96461844444275,pendigits
IPS,9.133954069066992e-06,0.0042715072631835,satimage
DM,0.0039007023781151,0.0250065326690673,satimage
DR,1.2183326789052116e-05,0.0219678878784179,satimage
\ensuremath{\tt OCV_{IPS}},1.2183326789052116e-05,0.6509044170379639,satimage
\ensuremath{\tt OCV_{DR}},9.133954069066992e-06,1.3589179515838623,satimage
\textsc{Slope},1.2183326789052116e-05,0.0491673946380615,satimage
\ensuremath{\tt PAS{\text -}IF},0.0039007023781151,28.83324193954468,satimage
IPS,6.32924683426185e-07,0.0030467510223388,vehicle
DM,0.0032867074521279,0.0147535800933837,vehicle
DR,9.597778885296416e-05,0.0132503509521484,vehicle
\ensuremath{\tt OCV_{IPS}},6.32924683426185e-07,0.5743091106414795,vehicle
\ensuremath{\tt OCV_{DR}},6.32924683426185e-07,0.8413963317871094,vehicle
\textsc{Slope},9.597778885296416e-05,0.0161447525024414,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0032867074521279,10.36001181602478,vehicle
IPS,1.874856823704368e-07,0.0008223056793212,yeast
DM,7.590608405460713e-07,0.0036602020263671,yeast
DR,1.589171941541327e-08,0.0053274631500244,yeast
\ensuremath{\tt OCV_{IPS}},1.589171941541327e-08,0.1320600509643554,yeast
\ensuremath{\tt OCV_{DR}},1.874856823704368e-07,0.2872152328491211,yeast
\textsc{Slope},7.590608405460713e-07,0.0043473243713378,yeast
\ensuremath{\tt PAS{\text -}IF},1.874856823704368e-07,12.33033013343811,yeast
IPS,1.1936150244607371e-05,0.0072166919708251,ecoli
DM,9.403534155629057e-06,0.0029823780059814,ecoli
DR,2.958173444628715e-06,0.0187718868255615,ecoli
\ensuremath{\tt OCV_{IPS}},1.1936150244607371e-05,0.3369388580322265,ecoli
\ensuremath{\tt OCV_{DR}},1.1936150244607371e-05,0.790499210357666,ecoli
\textsc{Slope},9.403534155629057e-06,0.018094778060913,ecoli
\ensuremath{\tt PAS{\text -}IF},1.1936150244607371e-05,7.236109972000122,ecoli
IPS,1.3870163337401424e-05,0.0029761791229248,glass
